dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
45,rhubarb,0,Is the item an animal?,No.,"[{'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}]","{'cherry': 1.25, 'grapefruit': 1.25, 'apple': 1.25, 'rhubarb': 1.25}","{'cherry': 0.25, 'grapefruit': 0.25, 'apple': 0.25, 'rhubarb': 0.25}"
45,rhubarb,1,Is the item a fruit or vegetable?,Yes.,"[{'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}, {'cherry', 'grapefruit', 'apple', 'rhubarb'}]","{'cherry': 1.25, 'grapefruit': 1.25, 'apple': 1.25, 'rhubarb': 1.25}","{'cherry': 0.25, 'grapefruit': 0.25, 'apple': 0.25, 'rhubarb': 0.25}"
45,rhubarb,2,Is the item a fruit?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
45,rhubarb,3,Is the item a vegetable?,Yes.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
45,rhubarb,4,Is the item a leafy vegetable?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}]","{'rhubarb': 4.25, 'apple': 0.25, 'cherry': 0.25, 'grapefruit': 0.25}","{'rhubarb': 0.85, 'apple': 0.05, 'cherry': 0.05, 'grapefruit': 0.05}"
45,rhubarb,5,Is the item a root vegetable?,No.,"[{'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'rhubarb'}]","{'rhubarb': 4.25, 'apple': 0.25, 'cherry': 0.25, 'grapefruit': 0.25}","{'rhubarb': 0.85, 'apple': 0.05, 'cherry': 0.05, 'grapefruit': 0.05}"
45,rhubarb,6,Is the item a vegetable that grows above the ground?,Yes.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
45,rhubarb,7,Is the item red or orange in color?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}]","{'rhubarb': 4.25, 'apple': 0.25, 'cherry': 0.25, 'grapefruit': 0.25}","{'rhubarb': 0.85, 'apple': 0.05, 'cherry': 0.05, 'grapefruit': 0.05}"
45,rhubarb,8,Is the item green in color?,No.,"[{'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}]","{'rhubarb': 2.75, 'apple': 0.75, 'cherry': 0.75, 'grapefruit': 0.75}","{'rhubarb': 0.55, 'apple': 0.15, 'cherry': 0.15, 'grapefruit': 0.15}"
45,rhubarb,9,Is the item yellow in color?,No.,"[{'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'rhubarb'}]","{'rhubarb': 3.5, 'apple': 0.5, 'cherry': 0.5, 'grapefruit': 0.5}","{'rhubarb': 0.7, 'apple': 0.1, 'cherry': 0.1, 'grapefruit': 0.1}"
45,rhubarb,10,Is the item a purple or violet color?,No.,"[{'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}]","{'apple': 1.25, 'cherry': 1.25, 'grapefruit': 1.25, 'rhubarb': 1.25}","{'apple': 0.25, 'cherry': 0.25, 'grapefruit': 0.25, 'rhubarb': 0.25}"
45,rhubarb,11,Is the item brown in color?,No.,"[{'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}]","{'rhubarb': 2.75, 'apple': 0.75, 'cherry': 0.75, 'grapefruit': 0.75}","{'rhubarb': 0.55, 'apple': 0.15, 'cherry': 0.15, 'grapefruit': 0.15}"
45,rhubarb,12,Is the item white in color?,No.,"[{'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}]","{'apple': 0.75, 'cherry': 0.75, 'grapefruit': 0.75, 'rhubarb': 2.75}","{'apple': 0.15, 'cherry': 0.15, 'grapefruit': 0.15, 'rhubarb': 0.55}"
45,rhubarb,13,Is the item black in color?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
45,rhubarb,14,Is the item a vegetable that is commonly yellowish-green in color?,No.,"[{'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}, {'apple', 'cherry', 'grapefruit', 'rhubarb'}]","{'rhubarb': 2.75, 'apple': 0.75, 'cherry': 0.75, 'grapefruit': 0.75}","{'rhubarb': 0.55, 'apple': 0.15, 'cherry': 0.15, 'grapefruit': 0.15}"
45,rhubarb,15,Is the item a vegetable that is commonly purple in color?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
45,rhubarb,16,"I apologize, but I am unable to determine the item based on the information provided. Could you please let me know the name of the vegetable?",Yes! That's correct. The item assigned to me is rhubarb.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
46,tangerine,0,Is the item you are thinking of a fruit?,Yes.,"[{'banana', 'avocado', 'tangerine', 'honeydew'}, {'banana', 'avocado', 'tangerine', 'honeydew'}, {'banana', 'avocado', 'tangerine', 'honeydew'}, {'banana', 'avocado', 'tangerine', 'honeydew'}, {'banana', 'avocado', 'tangerine', 'honeydew'}]","{'banana': 1.25, 'avocado': 1.25, 'tangerine': 1.25, 'honeydew': 1.25}","{'banana': 0.25, 'avocado': 0.25, 'tangerine': 0.25, 'honeydew': 0.25}"
46,tangerine,1,Is the fruit you are thinking of yellow?,No.,"[{'avocado', 'tangerine', 'honeydew'}, {'avocado', 'tangerine', 'honeydew'}, {'avocado', 'tangerine', 'honeydew'}, {'avocado', 'tangerine', 'honeydew'}, {'avocado', 'tangerine', 'honeydew'}]","{'avocado': 1.6666666666666665, 'tangerine': 1.6666666666666665, 'honeydew': 1.6666666666666665}","{'avocado': 0.3333, 'tangerine': 0.3333, 'honeydew': 0.3333}"
46,tangerine,2,Is the fruit you are thinking of round in shape?,Yes.,"[{'tangerine', 'honeydew'}, {'tangerine'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}]","{'tangerine': 3.0, 'honeydew': 2.0}","{'tangerine': 0.6, 'honeydew': 0.4}"
46,tangerine,3,Is the fruit you are thinking of commonly eaten fresh?,Yes.,"[{'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}, {'tangerine'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}]","{'tangerine': 3.0, 'honeydew': 2.0}","{'tangerine': 0.6, 'honeydew': 0.4}"
46,tangerine,4,Is the fruit you are thinking of smaller than an orange?,Yes.,"[{'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'tangerine'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}]","{'honeydew': 1.0, 'banana': 1.0, 'tangerine': 2.0, 'avocado': 1.0}","{'honeydew': 0.2, 'banana': 0.2, 'tangerine': 0.4, 'avocado': 0.2}"
46,tangerine,5,Is the fruit you are thinking of a banana?,No.,"[{'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'tangerine'}, {'honeydew', 'banana', 'tangerine', 'avocado'}]","{'honeydew': 1.0, 'banana': 1.0, 'tangerine': 2.0, 'avocado': 1.0}","{'honeydew': 0.2, 'banana': 0.2, 'tangerine': 0.4, 'avocado': 0.2}"
46,tangerine,6,Is the fruit you are thinking of a tangerine?,Yes! That's correct.,"[{'tangerine'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}, {'honeydew', 'banana', 'tangerine', 'avocado'}]","{'tangerine': 2.0, 'honeydew': 1.0, 'banana': 1.0, 'avocado': 1.0}","{'tangerine': 0.4, 'honeydew': 0.2, 'banana': 0.2, 'avocado': 0.2}"
47,nectarine,0,Is the item a type of fruit?,Yes.,"[{'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}]","{'prune': 1.25, 'tomato': 1.25, 'nectarine': 1.25, 'rhubarb': 1.25}","{'prune': 0.25, 'tomato': 0.25, 'nectarine': 0.25, 'rhubarb': 0.25}"
47,nectarine,1,Is the item a type of citrus fruit?,No.,"[{'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'nectarine'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}, {'prune', 'tomato', 'nectarine', 'rhubarb'}]","{'prune': 1.5, 'tomato': 1.0, 'nectarine': 1.5, 'rhubarb': 1.0}","{'prune': 0.3, 'tomato': 0.2, 'nectarine': 0.3, 'rhubarb': 0.2}"
47,nectarine,2,Is the item a type of stone fruit?,Yes.,"[{'prune', 'nectarine'}, {'prune', 'nectarine'}, {'prune', 'nectarine'}, {'prune', 'nectarine'}, {'prune', 'nectarine'}]","{'prune': 2.5, 'nectarine': 2.5}","{'prune': 0.5, 'nectarine': 0.5}"
47,nectarine,3,Is the item typically red or orange in color?,Yes.,"[{'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}]",{'nectarine': 5.0},{'nectarine': 1.0}
47,nectarine,4,"Is the item typically smaller in size, like a cherry or plum?",No.,"[{'nectarine', 'prune', 'tomato'}, {'nectarine', 'prune', 'tomato'}, {'nectarine', 'prune', 'tomato'}, {'nectarine', 'prune', 'tomato'}, {'nectarine', 'prune', 'tomato'}]","{'nectarine': 1.6666666666666665, 'prune': 1.6666666666666665, 'tomato': 1.6666666666666665}","{'nectarine': 0.3333, 'prune': 0.3333, 'tomato': 0.3333}"
47,nectarine,5,"Is the item typically larger in size, like a peach or nectarine?",Yes.,"[{'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine', 'tomato', 'prune', 'rhubarb'}]","{'nectarine': 4.25, 'tomato': 0.25, 'prune': 0.25, 'rhubarb': 0.25}","{'nectarine': 0.85, 'tomato': 0.05, 'prune': 0.05, 'rhubarb': 0.05}"
47,nectarine,6,Is the item a nectarine?,Yes! That's correct.,"[{'nectarine'}, {'nectarine', 'prune', 'tomato'}, {'nectarine'}, {'nectarine'}, {'nectarine'}]","{'nectarine': 4.333333333333333, 'prune': 0.3333333333333333, 'tomato': 0.3333333333333333}","{'nectarine': 0.8667, 'prune': 0.0667, 'tomato': 0.0667}"
48,crow,0,Is the item you have a vegetable?,No.,"[{'crow', 'chickadee', 'buzzard', 'starling'}, {'crow', 'starling', 'mushroom', 'chickadee', 'buzzard'}, {'crow', 'starling', 'mushroom', 'chickadee', 'buzzard'}, {'crow', 'starling', 'mushroom', 'chickadee', 'buzzard'}, {'crow', 'starling', 'mushroom', 'chickadee', 'buzzard'}]","{'crow': 1.05, 'chickadee': 1.05, 'buzzard': 1.05, 'starling': 1.05, 'mushroom': 0.8}","{'crow': 0.21, 'chickadee': 0.21, 'buzzard': 0.21, 'starling': 0.21, 'mushroom': 0.16}"
48,crow,1,Is the item you have a bird?,Yes.,"[{'crow', 'chickadee', 'buzzard', 'starling'}, {'crow', 'chickadee', 'buzzard', 'starling'}, {'crow', 'chickadee', 'buzzard', 'starling'}, {'crow', 'chickadee', 'buzzard', 'starling'}, {'crow', 'chickadee', 'buzzard', 'starling'}]","{'crow': 1.25, 'chickadee': 1.25, 'buzzard': 1.25, 'starling': 1.25}","{'crow': 0.25, 'chickadee': 0.25, 'buzzard': 0.25, 'starling': 0.25}"
48,crow,2,Is the item you have a type of songbird?,No.,"[{'crow', 'buzzard'}, {'starling', 'mushroom', 'chickadee', 'crow', 'buzzard'}, {'crow', 'buzzard'}, {'starling', 'mushroom', 'chickadee', 'crow', 'buzzard'}, {'crow', 'buzzard'}]","{'crow': 1.9, 'buzzard': 1.9, 'starling': 0.4, 'mushroom': 0.4, 'chickadee': 0.4}","{'crow': 0.38, 'buzzard': 0.38, 'starling': 0.08, 'mushroom': 0.08, 'chickadee': 0.08}"
48,crow,3,Is the item you have a type of bird of prey?,No.,"[{'crow'}, {'crow'}, {'starling', 'chickadee', 'crow', 'buzzard'}, {'crow'}, {'crow'}]","{'crow': 4.25, 'starling': 0.25, 'chickadee': 0.25, 'buzzard': 0.25}","{'crow': 0.85, 'starling': 0.05, 'chickadee': 0.05, 'buzzard': 0.05}"
48,crow,4,Is the item you have a type of scavenger bird?,Yes.,"[{'crow'}, {'starling', 'chickadee', 'crow', 'buzzard'}, {'starling', 'chickadee', 'crow', 'buzzard'}, {'starling', 'chickadee', 'crow', 'buzzard'}, {'starling', 'chickadee', 'crow', 'buzzard'}]","{'crow': 2.0, 'starling': 1.0, 'chickadee': 1.0, 'buzzard': 1.0}","{'crow': 0.4, 'starling': 0.2, 'chickadee': 0.2, 'buzzard': 0.2}"
48,crow,5,Is the item you have a type of crow?,Yes! That's correct.,"[{'starling', 'chickadee', 'crow', 'buzzard'}, {'starling', 'mushroom', 'chickadee', 'crow', 'buzzard'}, {'starling', 'chickadee', 'crow', 'buzzard'}, {'starling', 'mushroom', 'chickadee', 'crow', 'buzzard'}, {'starling', 'chickadee', 'crow', 'buzzard'}]","{'starling': 1.15, 'chickadee': 1.15, 'crow': 1.15, 'buzzard': 1.15, 'mushroom': 0.4}","{'starling': 0.23, 'chickadee': 0.23, 'crow': 0.23, 'buzzard': 0.23, 'mushroom': 0.08}"
49,blackbird,0,Is the item you're thinking of an animal?,Yes.,"[{'chicken', 'blackbird', 'budgie', 'buzzard'}, {'chicken', 'blackbird', 'budgie', 'buzzard'}, {'chicken', 'blackbird', 'budgie', 'buzzard'}, {'chicken', 'blackbird', 'budgie', 'buzzard'}, {'chicken', 'blackbird', 'budgie', 'buzzard'}]","{'chicken': 1.25, 'blackbird': 1.25, 'budgie': 1.25, 'buzzard': 1.25}","{'chicken': 0.25, 'blackbird': 0.25, 'budgie': 0.25, 'buzzard': 0.25}"
49,blackbird,1,Does the item you're thinking of have wings?,Yes.,"[{'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}]","{'blackbird': 1.6666666666666665, 'budgie': 1.6666666666666665, 'buzzard': 1.6666666666666665}","{'blackbird': 0.3333, 'budgie': 0.3333, 'buzzard': 0.3333}"
49,blackbird,2,Is the item you're thinking of a bird?,Yes.,"[{'blackbird', 'budgie'}, {'blackbird', 'budgie'}, {'blackbird', 'budgie'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie'}]","{'blackbird': 2.333333333333333, 'budgie': 2.333333333333333, 'buzzard': 0.3333333333333333}","{'blackbird': 0.4667, 'budgie': 0.4667, 'buzzard': 0.0667}"
49,blackbird,3,Is the item you're thinking of a blackbird?,Yes! That's correct.,"[{'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}]",{'blackbird': 5.0},{'blackbird': 1.0}
50,parakeet,0,Is your item an animal?,Yes.,"[{'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}]","{'crow': 1.25, 'parakeet': 1.25, 'rooster': 1.25, 'duck': 1.25}","{'crow': 0.25, 'parakeet': 0.25, 'rooster': 0.25, 'duck': 0.25}"
50,parakeet,1,Is your item a bird?,Yes.,"[{'parakeet', 'crow', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'parakeet', 'crow', 'rooster', 'duck'}]","{'parakeet': 1.25, 'crow': 1.25, 'rooster': 1.25, 'duck': 1.25}","{'parakeet': 0.25, 'crow': 0.25, 'rooster': 0.25, 'duck': 0.25}"
50,parakeet,2,Does your item have feathers?,Yes.,"[{'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}, {'crow', 'parakeet', 'rooster', 'duck'}]","{'crow': 1.25, 'parakeet': 1.25, 'rooster': 1.25, 'duck': 1.25}","{'crow': 0.25, 'parakeet': 0.25, 'rooster': 0.25, 'duck': 0.25}"
50,parakeet,3,Does your item make a distinct sound in the morning?,Yes.,"[{'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}]",{'rooster': 5.0},{'rooster': 1.0}
50,parakeet,4,Is your item a rooster?,No.,"[{'parakeet', 'crow', 'rooster', 'duck'}, {'parakeet', 'crow', 'duck'}, {'parakeet', 'crow', 'duck'}, {'duck'}, {'parakeet', 'crow', 'duck'}]","{'parakeet': 1.2499999999999998, 'crow': 1.2499999999999998, 'rooster': 0.25, 'duck': 2.25}","{'parakeet': 0.25, 'crow': 0.25, 'rooster': 0.05, 'duck': 0.45}"
50,parakeet,5,Is your item a duck?,No.,"[{'None'}, {'parakeet', 'crow'}, {'parakeet', 'None', 'crow', 'rooster', 'duck'}, {'parakeet', 'crow', 'rooster', 'duck'}, {'parakeet', 'crow'}]","{'None': 1.2, 'parakeet': 1.45, 'crow': 1.45, 'rooster': 0.45, 'duck': 0.45}","{'None': 0.24, 'parakeet': 0.29, 'crow': 0.29, 'rooster': 0.09, 'duck': 0.09}"
50,parakeet,6,Is your item a parakeet?,Yes! That's correct.,"[{'parakeet', 'crow', 'rooster', 'duck'}, {'parakeet'}, {'parakeet', 'crow', 'rooster', 'duck'}, {'parakeet', 'crow', 'rooster', 'duck'}, {'parakeet'}]","{'parakeet': 2.75, 'crow': 0.75, 'rooster': 0.75, 'duck': 0.75}","{'parakeet': 0.55, 'crow': 0.15, 'rooster': 0.15, 'duck': 0.15}"
51,potato,0,Is the item you have an animal?,No.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}]","{'mushroom': 1.25, 'peas': 1.25, 'potato': 1.25, 'onions': 1.25}","{'mushroom': 0.25, 'peas': 0.25, 'potato': 0.25, 'onions': 0.25}"
51,potato,1,Is the item you have a plant?,Yes.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'peas', 'potato', 'onions'}, {'peas', 'potato', 'onions'}, {'peas', 'potato', 'onions'}, {'peas', 'potato', 'onions'}]","{'mushroom': 0.25, 'peas': 1.583333333333333, 'potato': 1.583333333333333, 'onions': 1.583333333333333}","{'mushroom': 0.05, 'peas': 0.3167, 'potato': 0.3167, 'onions': 0.3167}"
51,potato,2,Is the item you have a type of flowering plant?,No.,"[{'onions', 'mushroom', 'peas', 'potato'}, {'mushroom', 'peas', 'potato', 'onions'}, {'onions', 'mushroom', 'peas', 'potato'}, {'mushroom', 'potato'}, {'mushroom', 'potato'}]","{'onions': 0.75, 'mushroom': 1.75, 'peas': 0.75, 'potato': 1.75}","{'onions': 0.15, 'mushroom': 0.35, 'peas': 0.15, 'potato': 0.35}"
51,potato,3,Is the item you have a type of vegetable?,Yes.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'onions', 'mushroom', 'peas', 'potato'}, {'potato'}, {'potato'}, {'potato', 'onions'}]","{'mushroom': 0.5, 'peas': 0.5, 'potato': 3.0, 'onions': 1.0}","{'mushroom': 0.1, 'peas': 0.1, 'potato': 0.6, 'onions': 0.2}"
51,potato,4,Is the item you have a root vegetable?,Yes.,"[{'onions', 'mushroom', 'peas', 'potato'}, {'onions', 'mushroom', 'peas', 'potato'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato'}]","{'onions': 1.5, 'mushroom': 0.5, 'peas': 0.5, 'potato': 2.5}","{'onions': 0.3, 'mushroom': 0.1, 'peas': 0.1, 'potato': 0.5}"
51,potato,5,Is the item you have commonly used as a base ingredient for soups or stews?,Yes.,"[{'onions', 'mushroom', 'peas', 'potato'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}, {'potato', 'onions'}]","{'onions': 2.25, 'mushroom': 0.25, 'peas': 0.25, 'potato': 2.25}","{'onions': 0.45, 'mushroom': 0.05, 'peas': 0.05, 'potato': 0.45}"
51,potato,6,Is the item you have a potato?,Yes! That's correct.,"[{'potato'}, {'onions', 'mushroom', 'peas', 'potato'}, {'onions', 'mushroom', 'peas', 'potato'}, {'potato'}, {'onions', 'mushroom', 'peas', 'potato'}]","{'potato': 2.75, 'onions': 0.75, 'mushroom': 0.75, 'peas': 0.75}","{'potato': 0.55, 'onions': 0.15, 'mushroom': 0.15, 'peas': 0.15}"
52,corn,0,Is your item a living creature?,No.,"[{'corn', 'peas', 'parsley', 'tomato'}, {'corn', 'peas', 'parsley', 'tomato'}, {'corn', 'peas', 'parsley', 'tomato'}, {'corn', 'peas', 'parsley', 'tomato'}, {'corn', 'peas', 'parsley', 'tomato'}]","{'corn': 1.25, 'peas': 1.25, 'parsley': 1.25, 'tomato': 1.25}","{'corn': 0.25, 'peas': 0.25, 'parsley': 0.25, 'tomato': 0.25}"
52,corn,1,Is your item a vegetable?,Yes.,"[{'corn', 'peas', 'parsley'}, {'corn', 'peas', 'parsley'}, {'corn', 'peas', 'parsley'}, {'corn', 'peas', 'parsley'}, {'corn', 'peas', 'parsley'}]","{'corn': 1.6666666666666665, 'peas': 1.6666666666666665, 'parsley': 1.6666666666666665}","{'corn': 0.3333, 'peas': 0.3333, 'parsley': 0.3333}"
52,corn,2,Is your item a green vegetable?,No.,"[{'corn'}, {'corn'}, {'None'}, {'corn'}, {'corn'}]","{'corn': 4.0, 'None': 1.0}","{'corn': 0.8, 'None': 0.2}"
52,corn,3,Is your item a red vegetable?,No.,"[{'corn', 'peas', 'parsley', 'tomato'}, {'corn', 'peas'}, {'corn'}, {'corn'}, {'corn'}]","{'corn': 3.75, 'peas': 0.75, 'parsley': 0.25, 'tomato': 0.25}","{'corn': 0.75, 'peas': 0.15, 'parsley': 0.05, 'tomato': 0.05}"
52,corn,4,Is your item a yellow vegetable?,Yes.,"[{'corn'}, {'corn'}, {'corn'}, {'corn'}, {'None'}]","{'corn': 4.0, 'None': 1.0}","{'corn': 0.8, 'None': 0.2}"
52,corn,5,Is your item a corn?,Yes! That's correct.,"[{'corn'}, {'corn'}, {'corn'}, {'corn'}, {'corn'}]",{'corn': 5.0},{'corn': 1.0}
53,avocado,0,Is the chosen item a bird?,No.,"[{'avocado', 'onions', 'potato', 'pumpkin'}, {'avocado', 'onions', 'potato', 'pumpkin'}, {'avocado', 'onions', 'potato', 'pumpkin'}, {'avocado', 'onions', 'potato', 'pumpkin'}, {'avocado', 'onions', 'potato', 'pumpkin'}]","{'avocado': 1.25, 'onions': 1.25, 'potato': 1.25, 'pumpkin': 1.25}","{'avocado': 0.25, 'onions': 0.25, 'potato': 0.25, 'pumpkin': 0.25}"
53,avocado,1,Is the chosen item a vegetable?,No.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}]",{'avocado': 5.0},{'avocado': 1.0}
53,avocado,2,Is the chosen item a fruit?,Yes.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}]",{'avocado': 5.0},{'avocado': 1.0}
53,avocado,3,Is the chosen item typically green?,Yes.,"[{'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}, {'avocado'}]",{'avocado': 5.0},{'avocado': 1.0}
53,avocado,4,Is the chosen item an avocado?,Yes! That's correct.,"[{'onions', 'pumpkin', 'avocado', 'potato'}, {'avocado'}, {'onions', 'pumpkin', 'avocado', 'potato'}, {'onions', 'pumpkin', 'avocado', 'potato'}, {'avocado'}]","{'onions': 0.75, 'pumpkin': 0.75, 'avocado': 2.75, 'potato': 0.75}","{'onions': 0.15, 'pumpkin': 0.15, 'avocado': 0.55, 'potato': 0.15}"
54,cape,0,Is your item a piece of clothing?,Yes.,"[{'cape', 'blouse', 'gown', 'camisole'}, {'cape', 'blouse', 'gown', 'camisole'}, {'cape', 'blouse', 'gown', 'camisole'}, {'cape', 'blouse', 'gown', 'camisole'}, {'cape', 'blouse', 'gown', 'camisole'}]","{'cape': 1.25, 'blouse': 1.25, 'gown': 1.25, 'camisole': 1.25}","{'cape': 0.25, 'blouse': 0.25, 'gown': 0.25, 'camisole': 0.25}"
54,cape,1,Is your item worn on the upper body?,No.,"[{'gown'}, {'gown'}, {'gown'}, {'gown'}, {'gown'}]",{'gown': 5.0},{'gown': 1.0}
54,cape,2,Is your item typically worn on the lower body?,No.,"[{'gown'}, {'gown'}, {'gown'}, {'gown'}, {'gown'}]",{'gown': 5.0},{'gown': 1.0}
54,cape,3,Is your item an accessory such as jewelry or a bag?,Yes.,"[{'None'}, {'None'}, {'None'}, {'None'}, {'None'}]",{'None': 5.0},{'None': 1.0}
54,cape,4,Is your item typically worn on the wrist?,No.,"[{'None'}, {'gown', 'cape', 'blouse', 'camisole'}, {'as there are no candidates left from the previous step', 'gown', 'cape', 'blouse', 'None', 'as gown is not an accessory', 'camisole'}, {'None'}, {'gown', 'cape', 'blouse', 'camisole'}]","{'None': 2.142857142857143, 'gown': 0.6428571428571428, 'cape': 0.6428571428571428, 'blouse': 0.6428571428571428, 'camisole': 0.6428571428571428, 'as there are no candidates left from the previous step': 0.14285714285714285, 'as gown is not an accessory': 0.14285714285714285}","{'None': 0.4286, 'gown': 0.1286, 'cape': 0.1286, 'blouse': 0.1286, 'camisole': 0.1286, 'as there are no candidates left from the previous step': 0.0286, 'as gown is not an accessory': 0.0286}"
