dialogue_id,intra_dialogue_id,target,question,answer,candidates,probability,explanation
79,rocket,4,Is your item a rocket?,Yes! That's correct.,['rocket'],1.0
80,axe,0,Is the item you have in mind an object?,Yes.,"['catapult', 'cannon', 'corn', 'pickle', 'bazooka', 'cucumber', 'potato', 'axe']",0.125
80,axe,1,Is the item you have in mind a weapon?,Yes.,"['catapult', 'cannon', 'bazooka', 'axe']",0.25
80,axe,2,Is the item you have in mind a projectile weapon?,No.,"['catapult', 'cannon', 'bazooka', 'axe\nEXPLANATION: All the candidates (catapult', 'cannon', 'bazooka', 'axe) are weapons; ']",0.14285714285714285
80,axe,3,Is the item you have in mind a melee weapon?,Yes.,['axe'],1.0
80,axe,4,Is the item you have in mind primarily used for cutting or chopping?,Yes.,['axe'],1.0
80,axe,5,Is the item you have in mind made of metal?,Yes.,['axe'],1.0
80,axe,6,Is the item you have in mind an axe?,Yes! That's correct.,['axe'],1.0
81,potato,0,Is your item an edible object?,Yes.,"['turnip', 'potato', 'mushroom', 'radish']",0.25
81,potato,1,Is your item a vegetable?,Yes.,"['turnip', 'potato', 'radish']",0.3333333333333333
81,potato,2,Is your item commonly used in cooking?,Yes.,"['turnip', 'potato', 'radish']",0.3333333333333333
81,potato,3,Is your item a root vegetable?,Yes.,"['turnip', 'potato', 'radish']",0.3333333333333333
81,potato,4,Is your item a turnip?,No.,"['potato', 'radish']",0.5
81,potato,5,Is your item a radish?,No.,['potato'],1.0
81,potato,6,Is your item a potato?,Yes! That's correct.,['potato'],1.0
82,peas,0,Is the item a food?,Yes.,"['cabbage', 'peas', 'beans', 'cauliflower']",0.25
82,peas,1,Is the item a vegetable?,Yes.,"['cabbage', 'peas', 'beans', 'cauliflower']",0.25
82,peas,2,Is the item green when it is fresh?,Yes.,"['cabbage', 'peas', 'beans']",0.3333333333333333
82,peas,3,Is the item round in shape?,No.,"['cabbage', 'beans']",0.5
82,peas,4,Is the item a cabbage?,No.,['beans'],1.0
82,peas,5,Is the item a cauliflower?,No.,['beans'],1.0
82,peas,6,Is the item a pea?,Yes! That's correct.,['None'],1.0
83,mushroom,0,Is the item you have in mind a tool?,No.,"['mushroom', 'onions', 'broccoli', 'carrot']",0.25
83,mushroom,1,Is the item you have in mind edible?,Yes.,"['mushroom', 'onions', 'broccoli', 'carrot']",0.25
83,mushroom,2,Is the item you have in mind a vegetable?,No.,['mushroom'],1.0
83,mushroom,3,Is the item you have in mind a type of fungi?,Yes.,['mushroom'],1.0
83,mushroom,4,Is the item you have in mind commonly used in cooking?,Yes.,['mushroom'],1.0
83,mushroom,5,Is the item you have in mind often used as a seasoning or flavor enhancer?,Yes.,['mushroom'],1.0
83,mushroom,6,Is the item you have in mind commonly referred to as a mushroom?,Yes! That's correct.,['mushroom'],1.0
84,lime,0,Is the item you have a type of fruit?,Yes.,"['prune', 'grapefruit', 'banana', 'lime']",0.25
84,lime,1,Is the item you have a type of citrus fruit?,Yes.,"['grapefruit', 'lime']",0.5
84,lime,2,Is the item you have yellow in color when it is ripe?,No.,['lime'],1.0
84,lime,3,Is the item you have green in color when it is ripe?,Yes.,['lime'],1.0
84,lime,4,Is the item you have typically sour in taste?,Yes.,['lime'],1.0
84,lime,5,"Based on your answers, the item you have is a lime.",Yes! That's correct. Well done!,['lime'],1.0
85,banana,0,Is the item a type of fruit?,Yes.,"['banana', 'tangerine', 'cranberry', 'peach']",0.25
85,banana,1,Is the item a small fruit?,No.,"['banana', 'peach']",0.5
85,banana,2,Is the item orange in color?,No.,['banana'],1.0
85,banana,3,Is the item a type of berry?,No.,['banana'],1.0
85,banana,4,Is the item commonly eaten raw?,Yes.,['banana'],1.0
85,banana,5,Is the item typically yellow in color when ripe?,Yes.,['banana'],1.0
85,banana,6,Is the item a banana?,Yes! That's correct.,['banana'],1.0
86,coconut,0,Is the item you're thinking of a fruit?,Yes.,"['lemon', 'orange', 'coconut', 'raspberry']",0.25
86,coconut,1,Is the item you're thinking of citrus?,No.,"['coconut', 'raspberry']",0.5
86,coconut,2,Is the item you're thinking of red or purple in color?,No.,['coconut'],1.0
86,coconut,3,Is the item you're thinking of round in shape?,Yes.,['coconut'],1.0
86,coconut,4,Is the item you're thinking of small in size?,No.,['coconut'],1.0
86,coconut,5,Is the item you're thinking of yellow in color?,Yes.,['None'],1.0
86,coconut,6,Is the item you're thinking of often used in cooking or baking?,Yes.,['None.'],1.0
86,coconut,7,Is the item you're thinking of a lemon?,No.,['None.'],1.0
86,coconut,8,Is the item you're thinking of a coconut?,Yes! That's correct.,['coconut'],1.0
87,carrot,0,Is the item a vegetable?,Yes.,"['zucchini', 'beans', 'lettuce', 'carrot']",0.25
87,carrot,1,Is the item green?,No.,['carrot'],1.0
87,carrot,2,Is the item orange?,Yes.,['carrot'],1.0
87,carrot,3,Is the item round in shape?,No.,['carrot'],1.0
87,carrot,4,Is the item a carrot?,Yes! That's correct.,['carrot'],1.0
88,pickle,0,Is the item you have in mind a fruit?,No.,"['radish', 'beans', 'zucchini', 'pickle']",0.25
88,pickle,1,Is the item you have in mind a vegetable?,Yes.,"['radish', 'beans', 'zucchini', 'pickle']",0.25
88,pickle,2,Is the item you have in mind a root vegetable?,No.,"['beans', 'zucchini', 'pickle']",0.3333333333333333
88,pickle,3,Is the item you have in mind a leafy vegetable?,No.,"['beans', 'zucchini', 'pickle']",0.3333333333333333
88,pickle,4,Is the item you have in mind a vegetable that grows on a vine?,No.,"['beans', 'pickle']",0.5
88,pickle,5,Is the item you have in mind a vegetable that grows above the ground?,Yes.,"['beans', 'pickle']",0.5
88,pickle,6,Is the item you have in mind green in color?,Yes.,['beans'],1.0
88,pickle,7,Is the item you have in mind a zucchini?,No.,['beans'],1.0
88,pickle,8,Is the item you have in mind a pickle?,Yes! That's correct.,['beans'],1.0
89,onions,0,Is the item you have in mind a vegetable?,Yes.,"['beans', 'onions', 'beets', 'pickle']",0.25
89,onions,1,Is the item you have in mind a root vegetable?,Yes.,"['onions', 'beets']",0.5
89,onions,2,Is the item you have in mind commonly used as a vegetable in cooking?,Yes.,"['onions', 'beets']",0.5
89,onions,3,Is the item you have in mind known for its strong odor when cooked?,Yes.,['onions'],1.0
89,onions,4,Is the item you have in mind onions?,Yes! That's correct.,['onions'],1.0
