dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
42,2,budgie,Is your item a raven?,No.,"[{'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}, {'finch', 'budgie'}]","{'finch': 10.0, 'budgie': 10.0}","{'finch': 0.5, 'budgie': 0.5}"
42,3,budgie,Is your item a budgie?,Yes! That's correct.,"[{'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'finch', 'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}, {'budgie'}]","{'budgie': 19.5, 'finch': 0.5}","{'budgie': 0.975, 'finch': 0.025}"
43,0,dove,Is the item you are thinking of a bird?,Yes.,"[{'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin', 'swan', 'buzzard'}]","{'dove': 5.333333333333333, 'robin': 5.333333333333333, 'swan': 4.0, 'buzzard': 5.333333333333333}","{'dove': 0.2667, 'robin': 0.2667, 'swan': 0.2, 'buzzard': 0.2667}"
43,1,dove,Is the item you are thinking of a fruit-eating bird?,No.,"[{'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'swan', 'buzzard'}, {'buzzard'}, {'dove', 'swan', 'buzzard'}, {'swan', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'swan', 'buzzard'}, {'apple', 'swan', 'peach', 'lime', 'strawberry'}, {'buzzard'}, {'buzzard'}, {'dove', 'robin', 'buzzard'}, {'dove', 'robin', 'buzzard'}, {'buzzard'}]","{'buzzard': 10.166666666666666, 'dove': 3.666666666666667, 'robin': 3.3333333333333335, 'swan': 2.033333333333333, 'apple': 0.2, 'peach': 0.2, 'lime': 0.2, 'strawberry': 0.2}","{'buzzard': 0.5083, 'dove': 0.1833, 'robin': 0.1667, 'swan': 0.1017, 'apple': 0.01, 'peach': 0.01, 'lime': 0.01, 'strawberry': 0.01}"
43,2,dove,Is the item you are thinking of a bird of prey?,No.,"[{'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin', 'swan', 'buzzard'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin', 'swan'}, {'dove', 'swan'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin', 'swan'}, {'dove', 'robin'}, {'dove', 'robin'}]","{'dove': 9.416666666666666, 'robin': 8.916666666666666, 'swan': 1.4166666666666665, 'buzzard': 0.25}","{'dove': 0.4708, 'robin': 0.4458, 'swan': 0.0708, 'buzzard': 0.0125}"
43,3,dove,Is the item you are thinking of a small bird with a melodious song?,Yes.,"[{'dove', 'robin'}, {'apple', 'peach', 'strawberry', 'lime'}, {'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove'}, {'robin'}, {'robin'}, {'dove', 'robin'}, {'dove', 'robin'}, {'dove'}, {'dove', 'robin'}, {'robin'}, {'dove', 'robin'}, {'dove'}, {'robin'}]","{'dove': 8.0, 'robin': 11.0, 'apple': 0.25, 'peach': 0.25, 'strawberry': 0.25, 'lime': 0.25}","{'dove': 0.4, 'robin': 0.55, 'apple': 0.0125, 'peach': 0.0125, 'strawberry': 0.0125, 'lime': 0.0125}"
43,4,dove,Is the item you are thinking of a dove?,Yes! That's correct.,"[{'robin'}, {'dove'}, {'robin'}, {'dove'}, {'robin'}, {'robin'}, {'dove'}, {'dove'}, {'dove'}, {'dove'}, {'robin'}, {'robin'}, {'robin'}, {'robin'}, {'robin'}, {'robin'}, {'robin'}, {'dove'}, {'dove'}, {'dove'}]","{'robin': 11.0, 'dove': 9.0}","{'robin': 0.55, 'dove': 0.45}"
44,0,woodpecker,Is the item you are thinking of an animal?,Yes.,"[{'woodpecker', 'canary', 'swan', 'stork'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}]","{'woodpecker': 5.0, 'canary': 5.0, 'swan': 5.0, 'stork': 5.0}","{'woodpecker': 0.25, 'canary': 0.25, 'swan': 0.25, 'stork': 0.25}"
44,1,woodpecker,Is the animal you are thinking of a bird?,Yes.,"[{'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'woodpecker', 'canary', 'swan', 'stork'}, {'stork', 'canary', 'swan', 'woodpecker'}, {'stork', 'canary', 'swan', 'woodpecker'}]","{'woodpecker': 5.0, 'canary': 5.0, 'swan': 5.0, 'stork': 5.0}","{'woodpecker': 0.25, 'canary': 0.25, 'swan': 0.25, 'stork': 0.25}"
44,2,woodpecker,Does the bird you are thinking of have a long neck?,No.,"[{'canary', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'canary', 'stork'}, {'swan', 'stork'}]","{'canary': 1.0, 'stork': 10.0, 'swan': 9.0}","{'canary': 0.05, 'stork': 0.5, 'swan': 0.45}"
44,3,woodpecker,Is the bird you are thinking of white in color?,No.,"[{'woodpecker', 'stork'}, {'swan', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}, {'swan', 'stork'}, {'canary', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'canary', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}, {'canary', 'stork'}, {'swan', 'stork'}, {'woodpecker', 'stork'}, {'canary', 'stork'}, {'woodpecker', 'stork'}, {'woodpecker', 'stork'}]","{'woodpecker': 5.5, 'stork': 10.0, 'swan': 2.5, 'canary': 2.0}","{'woodpecker': 0.275, 'stork': 0.5, 'swan': 0.125, 'canary': 0.1}"
44,4,woodpecker,Is the bird you are thinking of known for its distinctive song or call?,No.,"[{'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary'}, {'canary', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}, {'swan', 'stork'}, {'canary', 'stork'}, {'canary', 'stork'}]","{'canary': 10.0, 'stork': 9.5, 'swan': 0.5}","{'canary': 0.5, 'stork': 0.475, 'swan': 0.025}"
44,5,woodpecker,Is the bird you are thinking of known for its bright colors?,No.,"[{'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'canary'}, {'swan', 'stork'}, {'swan', 'stork'}, {'stork'}, {'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'canary', 'stork'}, {'swan', 'stork'}, {'swan', 'stork'}, {'stork'}, {'canary', 'stork'}]","{'swan': 7.0, 'stork': 11.0, 'canary': 2.0}","{'swan': 0.35, 'stork': 0.55, 'canary': 0.1}"
44,6,woodpecker,Is the bird you are thinking of a woodpecker?,Yes! That's correct.,"[{'canary', 'swan', 'stork'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}, {'woodpecker'}]","{'canary': 0.3333333333333333, 'swan': 0.3333333333333333, 'stork': 0.3333333333333333, 'woodpecker': 19.0}","{'canary': 0.0167, 'swan': 0.0167, 'stork': 0.0167, 'woodpecker': 0.95}"
45,0,rhubarb,Is your item a fruit?,No.,"[{'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}, {'owl', 'rooster', 'goose', 'falcon'}]","{'owl': 5.0, 'rooster': 5.0, 'goose': 5.0, 'falcon': 5.0}","{'owl': 0.25, 'rooster': 0.25, 'goose': 0.25, 'falcon': 0.25}"
45,1,rhubarb,Is your item a bird?,No.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb', 'goose'}, {'owl', 'rooster', 'rhubarb', 'goose', 'falcon'}, {'rhubarb'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}, {'rhubarb', 'goose'}]","{'rhubarb': 13.2, 'goose': 6.2, 'owl': 0.2, 'rooster': 0.2, 'falcon': 0.2}","{'rhubarb': 0.66, 'goose': 0.31, 'owl': 0.01, 'rooster': 0.01, 'falcon': 0.01}"
45,2,rhubarb,Is your item a plant?,Yes.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb', 'None'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb', 'grapefruit', 'apple', 'cherry'}, {'rhubarb'}, {'rhubarb', 'grapefruit', 'apple', 'cherry'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb', 'None'}, {'rhubarb'}]","{'rhubarb': 17.5, 'None': 1.0, 'grapefruit': 0.5, 'apple': 0.5, 'cherry': 0.5}","{'rhubarb': 0.875, 'None': 0.05, 'grapefruit': 0.025, 'apple': 0.025, 'cherry': 0.025}"
45,3,rhubarb,Is your item rhubarb?,Yes! That's correct.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 20.0},{'rhubarb': 1.0}
46,0,tangerine,Is the item a fruit?,Yes.,"[{'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}]","{'tangerine': 5.0, 'honeydew': 5.0, 'avocado': 5.0, 'banana': 5.0}","{'tangerine': 0.25, 'honeydew': 0.25, 'avocado': 0.25, 'banana': 0.25}"
46,1,tangerine,Is the item yellow when ripe?,No.,"[{'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado', 'oriole', 'honeydew', 'penguin'}, {'tangerine', 'banana'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'duck', 'avocado', 'oriole', 'honeydew', 'penguin', 'turkey'}, {'tangerine', 'avocado'}, {'duck', 'avocado', 'oriole', 'honeydew', 'penguin', 'turkey'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}]","{'tangerine': 7.283333333333333, 'avocado': 7.116666666666667, 'honeydew': 2.1166666666666667, 'banana': 1.75, 'oriole': 0.5333333333333333, 'penguin': 0.5333333333333333, 'duck': 0.3333333333333333, 'turkey': 0.3333333333333333}","{'tangerine': 0.3642, 'avocado': 0.3558, 'honeydew': 0.1058, 'banana': 0.0875, 'oriole': 0.0267, 'penguin': 0.0267, 'duck': 0.0167, 'turkey': 0.0167}"
46,2,tangerine,Is the item green when ripe?,No.,"[{'honeydew', 'avocado'}, {'honeydew', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'honeydew', 'avocado'}, {'honeydew', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'honeydew', 'avocado'}, {'honeydew', 'avocado'}, {'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine', 'avocado'}, {'tangerine', 'honeydew', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'avocado'}, {'tangerine', 'honeydew', 'avocado'}, {'honeydew', 'avocado'}, {'honeydew', 'avocado'}, {'tangerine', 'avocado'}, {'honeydew', 'avocado'}, {'honeydew', 'avocado'}]","{'honeydew': 5.75, 'avocado': 9.25, 'tangerine': 4.75, 'banana': 0.25}","{'honeydew': 0.2875, 'avocado': 0.4625, 'tangerine': 0.2375, 'banana': 0.0125}"
46,3,tangerine,Is the item orange when ripe?,Yes.,"[{'tangerine', 'honeydew', 'avocado', 'banana'}, {'tangerine'}, {'tangerine', 'honeydew', 'banana', 'avocado'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine'}, {'tangerine', 'banana'}, {'tangerine', 'honeydew', 'banana', 'avocado'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'honeydew', 'banana', 'avocado'}, {'tangerine', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}, {'tangerine', 'avocado', 'banana'}]","{'tangerine': 8.166666666666666, 'honeydew': 1.0, 'avocado': 4.666666666666666, 'banana': 6.166666666666665}","{'tangerine': 0.4083, 'honeydew': 0.05, 'avocado': 0.2333, 'banana': 0.3083}"
46,4,tangerine,The item assigned to you is a tangerine.,Yes! That's correct.,"[{'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine', 'avocado'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine', 'avocado'}, {'tangerine'}, {'tangerine'}, {'tangerine'}, {'tangerine', 'avocado'}]","{'tangerine': 18.5, 'avocado': 1.5}","{'tangerine': 0.925, 'avocado': 0.075}"
47,0,nectarine,Is the item you have a fruit?,Yes.,"[{'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine', 'prune'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine', 'prune'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}, {'tomato', 'nectarine'}]","{'tomato': 9.666666666666666, 'nectarine': 9.666666666666666, 'prune': 0.6666666666666666}","{'tomato': 0.4833, 'nectarine': 0.4833, 'prune': 0.0333}"
47,1,nectarine,Is the item you have a nectarine?,Yes! That's correct.,"[{'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}]",{'nectarine': 20.0},{'nectarine': 1.0}
48,0,crow,Is your item a type of bird?,Yes.,"[{'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}, {'crow', 'starling', 'chickadee', 'buzzard'}]","{'crow': 5.0, 'starling': 5.0, 'chickadee': 5.0, 'buzzard': 5.0}","{'crow': 0.25, 'starling': 0.25, 'chickadee': 0.25, 'buzzard': 0.25}"
48,1,crow,Is your item a chickadee?,No.,"[{'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}]","{'crow': 6.666666666666664, 'starling': 6.666666666666664, 'buzzard': 6.666666666666664}","{'crow': 0.3333, 'starling': 0.3333, 'buzzard': 0.3333}"
48,2,crow,Is your item a starling?,No.,"[{'crow', 'starling', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'starling', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'buzzard'}, {'crow', 'starling', 'buzzard'}]","{'crow': 9.333333333333334, 'starling': 1.3333333333333333, 'buzzard': 9.333333333333334}","{'crow': 0.4667, 'starling': 0.0667, 'buzzard': 0.4667}"
48,3,crow,Is your item a crow?,Yes! That's correct.,"[{'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow', 'starling', 'chickadee'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}]","{'crow': 19.333333333333336, 'starling': 0.3333333333333333, 'chickadee': 0.3333333333333333}","{'crow': 0.9667, 'starling': 0.0167, 'chickadee': 0.0167}"
49,0,blackbird,Is the item you are thinking of a living organism?,Yes.,"[{'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'chicken', 'budgie'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}, {'potato', 'chicken', 'mushroom', 'cauliflower', 'cucumber', 'blackbird', 'budgie', 'buzzard'}]","{'potato': 2.375, 'chicken': 2.875, 'mushroom': 2.375, 'cauliflower': 2.375, 'cucumber': 2.375, 'blackbird': 2.375, 'budgie': 2.875, 'buzzard': 2.375}","{'potato': 0.1187, 'chicken': 0.1437, 'mushroom': 0.1187, 'cauliflower': 0.1187, 'cucumber': 0.1187, 'blackbird': 0.1187, 'budgie': 0.1437, 'buzzard': 0.1187}"
