dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
35,1,bra,Is the item a type of clothing?,Yes.,"[{'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'belt', 'bra'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'belt', 'bra'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'belt', 'bra'}, {'tie', 'belt', 'bra'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'belt', 'bra'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'bra', 'belt', 'shoes'}, {'tie', 'belt', 'bra'}, {'tie', 'belt', 'bra'}]","{'tie': 5.583333333333333, 'bra': 5.583333333333333, 'belt': 5.583333333333333, 'shoes': 3.25}","{'tie': 0.2792, 'bra': 0.2792, 'belt': 0.2792, 'shoes': 0.1625}"
35,2,bra,Is the item usually worn on the upper body?,Yes.,"[{'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}, {'tie', 'bra'}]","{'tie': 10.0, 'bra': 10.0}","{'tie': 0.5, 'bra': 0.5}"
35,3,bra,Is the item typically worn by men?,No.,"[{'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}]",{'bra': 20.0},{'bra': 1.0}
35,4,bra,Is the item typically worn by women?,Yes.,"[{'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}]",{'bra': 20.0},{'bra': 1.0}
35,5,bra,Does the item cover the chest area?,Yes.,"[{'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}, {'bra'}, {'bra'}]","{'bra': 17.75, 'belt': 0.75, 'shoes': 0.75, 'tie': 0.75}","{'bra': 0.8875, 'belt': 0.0375, 'shoes': 0.0375, 'tie': 0.0375}"
35,6,bra,Is the item typically worn for special occasions or events?,"It can be, but it is also commonly worn for everyday purposes.","[{'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}]","{'bra': 17.75, 'shoes': 0.75, 'tie': 0.75, 'belt': 0.75}","{'bra': 0.8875, 'shoes': 0.0375, 'tie': 0.0375, 'belt': 0.0375}"
35,7,bra,Is the item typically made of fabric?,Yes.,"[{'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'shoes', 'tie', 'belt', 'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}]","{'bra': 16.25, 'belt': 1.25, 'shoes': 1.25, 'tie': 1.25}","{'bra': 0.8125, 'belt': 0.0625, 'shoes': 0.0625, 'tie': 0.0625}"
35,8,bra,Does the item have straps?,Yes.,"[{'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}]","{'bra': 19.25, 'belt': 0.25, 'shoes': 0.25, 'tie': 0.25}","{'bra': 0.9625, 'belt': 0.0125, 'shoes': 0.0125, 'tie': 0.0125}"
35,9,bra,Is the item typically worn under clothing?,Yes.,"[{'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}]","{'bra': 17.0, 'belt': 1.0, 'shoes': 1.0, 'tie': 1.0}","{'bra': 0.85, 'belt': 0.05, 'shoes': 0.05, 'tie': 0.05}"
35,10,bra,"Based on your responses, the item assigned to you is a bra.",Yes! That's correct. Well done!,"[{'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'belt', 'bra', 'shoes', 'tie'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}, {'bra'}]","{'bra': 18.5, 'belt': 0.5, 'shoes': 0.5, 'tie': 0.5}","{'bra': 0.925, 'belt': 0.025, 'shoes': 0.025, 'tie': 0.025}"
36,0,penguin,Is the item you have assigned a living creature?,Yes.,"[{'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}]","{'budgie': 5.0, 'rooster': 5.0, 'penguin': 5.0, 'duck': 5.0}","{'budgie': 0.25, 'rooster': 0.25, 'penguin': 0.25, 'duck': 0.25}"
36,1,penguin,Does the item you have assigned have wings?,Yes.,"[{'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'rooster', 'budgie', 'duck'}, {'budgie', 'rooster', 'penguin', 'duck'}]","{'rooster': 6.166666666666665, 'budgie': 6.166666666666665, 'duck': 6.166666666666665, 'penguin': 1.5}","{'rooster': 0.3083, 'budgie': 0.3083, 'duck': 0.3083, 'penguin': 0.075}"
36,2,penguin,Is the item you have assigned able to fly?,No.,"[{'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin'}, {'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin'}, {'penguin', 'duck'}, {'penguin'}, {'penguin'}, {'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin', 'duck'}, {'penguin'}, {'penguin'}, {'penguin'}, {'penguin', 'duck'}, {'penguin'}, {'penguin', 'duck'}]","{'penguin': 14.0, 'duck': 6.0}","{'penguin': 0.7, 'duck': 0.3}"
36,3,penguin,"Based on your responses, the item you have assigned is a penguin.",Yes! That's correct. Well done!,"[{'penguin'}, {'penguin'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'penguin'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'penguin'}, {'penguin'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'penguin'}, {'penguin'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'penguin'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}, {'rooster', 'duck', 'penguin', 'budgie'}]","{'penguin': 11.0, 'rooster': 3.0, 'duck': 3.0, 'budgie': 3.0}","{'penguin': 0.55, 'rooster': 0.15, 'duck': 0.15, 'budgie': 0.15}"
37,0,penguin,Is the item a living creature?,Yes.,"[{'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}]","{'ostrich': 5.0, 'penguin': 5.0, 'starling': 5.0, 'pelican': 5.0}","{'ostrich': 0.25, 'penguin': 0.25, 'starling': 0.25, 'pelican': 0.25}"
37,1,penguin,Is the item a bird?,Yes.,"[{'ostrich', 'starling', 'pelican'}, {'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}, {'ostrich', 'starling', 'pelican'}]","{'ostrich': 5.166666666666666, 'starling': 6.166666666666666, 'pelican': 6.166666666666666, 'penguin': 2.5}","{'ostrich': 0.2583, 'starling': 0.3083, 'pelican': 0.3083, 'penguin': 0.125}"
37,2,penguin,Does the item have wings?,Yes.,"[{'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'ostrich', 'penguin', 'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}, {'starling', 'pelican'}]","{'ostrich': 2.0, 'penguin': 2.0, 'starling': 8.0, 'pelican': 8.0}","{'ostrich': 0.1, 'penguin': 0.1, 'starling': 0.4, 'pelican': 0.4}"
37,3,penguin,Is the item typically found in water?,Yes.,"[{'penguin', 'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'penguin', 'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'penguin', 'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}, {'pelican'}]","{'penguin': 1.5, 'pelican': 18.5}","{'penguin': 0.075, 'pelican': 0.925}"
37,4,penguin,Is the item a pelican?,No.,"[{'penguin'}, {'None'}, {'penguin'}, {'penguin'}, {'None'}, {'None'}, {'None'}, {'None'}, {'penguin'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'penguin'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}]","{'penguin': 5.0, 'None': 15.0}","{'penguin': 0.25, 'None': 0.75}"
37,5,penguin,Is the item a starling?,No.,"[{'penguin'}, {'penguin'}, {'None'}, {'None'}, {'None', 'penguin', 'starling', 'pelican', 'ostrich'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}, {'penguin'}, {'None'}, {'None'}, {'None'}, {'penguin'}, {'None'}, {'None'}, {'None'}, {'None'}, {'None'}]","{'penguin': 4.2, 'None': 15.2, 'starling': 0.2, 'pelican': 0.2, 'ostrich': 0.2}","{'penguin': 0.21, 'None': 0.76, 'starling': 0.01, 'pelican': 0.01, 'ostrich': 0.01}"
37,6,penguin,Is the item a penguin?,Yes! That's correct.,"[{'penguin'}, {'penguin'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin'}, {'penguin'}, {'penguin'}, {'penguin'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin'}, {'penguin'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin'}, {'penguin'}, {'penguin', 'starling', 'pelican', 'ostrich'}, {'penguin'}, {'penguin'}]","{'penguin': 14.75, 'starling': 1.75, 'pelican': 1.75, 'ostrich': 1.75}","{'penguin': 0.7375, 'starling': 0.0875, 'pelican': 0.0875, 'ostrich': 0.0875}"
38,0,seagull,Is the candidate you have in mind a bird?,Yes.,"[{'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}]","{'owl': 5.0, 'chickadee': 5.0, 'seagull': 5.0, 'stork': 5.0}","{'owl': 0.25, 'chickadee': 0.25, 'seagull': 0.25, 'stork': 0.25}"
38,1,seagull,Is the candidate you have in mind a stork?,No.,"[{'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull'}]","{'owl': 6.666666666666664, 'chickadee': 6.666666666666664, 'seagull': 6.666666666666664}","{'owl': 0.3333, 'chickadee': 0.3333, 'seagull': 0.3333}"
38,2,seagull,Is the candidate you have in mind an owl?,No.,"[{'owl', 'chickadee', 'seagull', 'stork'}, {'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'chickadee', 'seagull'}, {'chickadee', 'seagull'}, {'chickadee', 'seagull'}, {'chickadee', 'seagull'}, {'chickadee', 'seagull'}, {'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'chickadee', 'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}]","{'owl': 2.5, 'chickadee': 7.5, 'seagull': 7.5, 'stork': 2.5}","{'owl': 0.125, 'chickadee': 0.375, 'seagull': 0.375, 'stork': 0.125}"
38,3,seagull,Is the candidate you have in mind a chickadee?,No.,"[{'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'seagull'}, {'seagull'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}, {'seagull'}]","{'seagull': 17.75, 'owl': 0.75, 'chickadee': 0.75, 'stork': 0.75}","{'seagull': 0.8875, 'owl': 0.0375, 'chickadee': 0.0375, 'stork': 0.0375}"
38,4,seagull,Is the candidate you have in mind a seagull?,Yes! That's correct.,"[{'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}, {'owl', 'chickadee', 'seagull', 'stork'}]","{'owl': 5.0, 'chickadee': 5.0, 'seagull': 5.0, 'stork': 5.0}","{'owl': 0.25, 'chickadee': 0.25, 'seagull': 0.25, 'stork': 0.25}"
39,0,whip,Is the item alive?,No.,"[{'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}]","{'catapult': 5.0, 'stick': 5.0, 'bazooka': 5.0, 'whip': 5.0}","{'catapult': 0.25, 'stick': 0.25, 'bazooka': 0.25, 'whip': 0.25}"
39,1,whip,Is the item a household object?,No.,"[{'stick', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'bazooka'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'catapult', 'bazooka'}, {'catapult', 'bazooka'}, {'catapult', 'bazooka'}, {'stick', 'whip'}, {'catapult', 'bazooka'}, {'catapult', 'bazooka'}, {'stick', 'bazooka'}, {'stick', 'whip'}, {'stick', 'bazooka', 'whip'}, {'stick', 'bazooka', 'whip'}, {'catapult', 'bazooka'}, {'catapult', 'bazooka'}, {'catapult', 'bazooka'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'stick', 'bazooka'}, {'catapult', 'bazooka'}]","{'stick': 3.916666666666667, 'whip': 2.916666666666667, 'catapult': 5.75, 'bazooka': 7.416666666666666}","{'stick': 0.1958, 'whip': 0.1458, 'catapult': 0.2875, 'bazooka': 0.3708}"
39,2,whip,Is the item usually made of metal?,No.,"[{'stick', 'whip'}, {'catapult'}, {'catapult', 'stick', 'whip'}, {'stick'}, {'stick'}, {'stick', 'whip'}, {'stick', 'whip'}, {'catapult', 'stick', 'whip'}, {'stick'}, {'catapult', 'stick', 'whip'}, {'stick'}, {'catapult', 'stick', 'whip'}, {'stick', 'whip'}, {'catapult', 'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}]","{'stick': 11.666666666666664, 'whip': 5.666666666666667, 'catapult': 2.6666666666666665}","{'stick': 0.5833, 'whip': 0.2833, 'catapult': 0.1333}"
39,3,whip,Is the item typically used for hunting or defense?,No.,"[{'None'}, {'stick', 'whip'}, {'whip'}, {'stick', 'whip'}, {'None'}, {'stick', 'whip'}, {'stick'}, {'None'}, {'None'}, {'None'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'None'}, {'stick', 'whip'}, {'stick', 'whip'}, {'None'}, {'stick', 'whip'}, {'None'}, {'None'}]","{'None': 9.0, 'stick': 5.5, 'whip': 5.5}","{'None': 0.45, 'stick': 0.275, 'whip': 0.275}"
39,4,whip,Does the item have feathers?,No.,"[{'stick'}, {'whip'}, {'None'}, {'stick'}, {'stick', 'whip'}, {'whip'}, {'None'}, {'None'}, {'None'}, {'None'}, {'stick', 'whip'}, {'None'}, {'None'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'whip'}, {'None'}, {'None'}]","{'stick': 5.0, 'whip': 6.0, 'None': 9.0}","{'stick': 0.25, 'whip': 0.3, 'None': 0.45}"
39,5,whip,"Is the item a long, thin object?",Yes.,"[{'stick'}, {'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'whip'}, {'stick'}, {'stick'}, {'stick'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick'}, {'stick'}, {'stick'}]","{'stick': 14.0, 'whip': 6.0}","{'stick': 0.7, 'whip': 0.3}"
39,6,whip,Is the item typically used for hitting or striking something?,Yes.,"[{'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'stick', 'whip'}, {'whip'}, {'stick'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick', 'whip'}, {'stick'}, {'stick', 'whip'}]","{'stick': 11.75, 'whip': 7.75, 'catapult': 0.25, 'bazooka': 0.25}","{'stick': 0.5875, 'whip': 0.3875, 'catapult': 0.0125, 'bazooka': 0.0125}"
39,7,whip,Is the item a whip?,Yes! That's correct.,"[{'whip'}, {'whip'}, {'catapult', 'stick', 'bazooka', 'whip'}, {'whip'}, {'stick', 'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'whip'}, {'stick', 'whip'}, {'whip'}, {'whip'}, {'stick', 'whip'}]","{'whip': 17.75, 'catapult': 0.25, 'stick': 1.75, 'bazooka': 0.25}","{'whip': 0.8875, 'catapult': 0.0125, 'stick': 0.0875, 'bazooka': 0.0125}"
40,0,bomb,Is the item living?,No.,"[{'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}, {'rifle', 'grenade', 'stone', 'bomb'}]","{'rifle': 5.0, 'grenade': 5.0, 'stone': 5.0, 'bomb': 5.0}","{'rifle': 0.25, 'grenade': 0.25, 'stone': 0.25, 'bomb': 0.25}"
