dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
46,tangerine,1,Is the fruit you are thinking of yellow?,No.,"[{'banana', 'avocado', 'tangerine'}, {'banana', 'tangerine'}, {'banana', 'avocado', 'tangerine', 'honeydew'}, {'banana', 'avocado', 'tangerine', 'honeydew'}, {'avocado', 'tangerine', 'banana'}]","{'banana': 1.6666666666666665, 'avocado': 1.1666666666666665, 'tangerine': 1.6666666666666665, 'honeydew': 0.5}","{'banana': 0.3333, 'avocado': 0.2333, 'tangerine': 0.3333, 'honeydew': 0.1}"
46,tangerine,2,Is the fruit you are thinking of round in shape?,Yes.,"[{'banana', 'honeydew'}, {'banana', 'honeydew'}, {'avocado', 'tangerine', 'banana'}, {'banana', 'honeydew'}, {'banana', 'tangerine', 'honeydew'}]","{'banana': 2.1666666666666665, 'honeydew': 1.8333333333333333, 'avocado': 0.3333333333333333, 'tangerine': 0.6666666666666666}","{'banana': 0.4333, 'honeydew': 0.3667, 'avocado': 0.0667, 'tangerine': 0.1333}"
46,tangerine,3,Is the fruit you are thinking of commonly eaten fresh?,Yes.,"[{'banana', 'honeydew'}, {'banana', 'honeydew'}, {'banana', 'honeydew'}, {'banana', 'honeydew'}, {'banana', 'honeydew'}]","{'banana': 2.5, 'honeydew': 2.5}","{'banana': 0.5, 'honeydew': 0.5}"
46,tangerine,4,Is the fruit you are thinking of smaller than an orange?,Yes.,"[{'banana', 'tangerine'}, {'banana', 'tangerine'}, {'banana', 'tangerine'}, {'banana', 'tangerine'}, {'banana', 'honeydew'}]","{'banana': 2.5, 'tangerine': 2.0, 'honeydew': 0.5}","{'banana': 0.5, 'tangerine': 0.4, 'honeydew': 0.1}"
46,tangerine,5,Is the fruit you are thinking of a banana?,No.,"[{'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}, {'tangerine', 'honeydew'}]","{'tangerine': 2.5, 'honeydew': 2.5}","{'tangerine': 0.5, 'honeydew': 0.5}"
46,tangerine,6,Is the fruit you are thinking of a tangerine?,Yes! That's correct.,"[{'tangerine'}, {'tangerine'}, set(), {'tangerine'}, {'penguin', 'turkey', 'avocado', 'banana', 'oriole', 'tangerine', 'honeydew'}]","{'tangerine': 3.142857142857143, 'penguin': 0.14285714285714285, 'turkey': 0.14285714285714285, 'avocado': 0.14285714285714285, 'banana': 0.14285714285714285, 'oriole': 0.14285714285714285, 'honeydew': 0.14285714285714285}","{'tangerine': 0.7857, 'penguin': 0.0357, 'turkey': 0.0357, 'avocado': 0.0357, 'banana': 0.0357, 'oriole': 0.0357, 'honeydew': 0.0357}"
47,nectarine,0,Is the item a type of fruit?,Yes.,"[{'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}]","{'nectarine': 2.5, 'tomato': 2.5}","{'nectarine': 0.5, 'tomato': 0.5}"
47,nectarine,1,Is the item a type of citrus fruit?,No.,"[{'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}]","{'nectarine': 2.333333333333333, 'tomato': 2.333333333333333, 'prune': 0.3333333333333333}","{'nectarine': 0.4667, 'tomato': 0.4667, 'prune': 0.0667}"
47,nectarine,2,Is the item a type of stone fruit?,Yes.,"[{'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}]","{'nectarine': 1.833333333333333, 'tomato': 1.833333333333333, 'prune': 1.3333333333333333}","{'nectarine': 0.3667, 'tomato': 0.3667, 'prune': 0.2667}"
47,nectarine,3,Is the item typically red or orange in color?,Yes.,"[{'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}]","{'nectarine': 2.1666666666666665, 'tomato': 2.1666666666666665, 'prune': 0.6666666666666666}","{'nectarine': 0.4333, 'tomato': 0.4333, 'prune': 0.1333}"
47,nectarine,4,"Is the item typically smaller in size, like a cherry or plum?",No.,"[{'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}]","{'nectarine': 2.1666666666666665, 'tomato': 2.1666666666666665, 'prune': 0.6666666666666666}","{'nectarine': 0.4333, 'tomato': 0.4333, 'prune': 0.1333}"
47,nectarine,5,"Is the item typically larger in size, like a peach or nectarine?",Yes.,"[{'nectarine', 'tomato', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'prune'}]","{'nectarine': 2.1666666666666665, 'tomato': 1.1666666666666665, 'prune': 1.6666666666666665}","{'nectarine': 0.4333, 'tomato': 0.2333, 'prune': 0.3333}"
47,nectarine,6,Is the item a nectarine?,Yes! That's correct.,"[{'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}]",{'nectarine': 5.0},{'nectarine': 1.0}
48,crow,0,Is the item you have a vegetable?,No.,"[{'mushroom', 'buzzard', 'chickadee', 'crow', 'starling'}, {'mushroom', 'buzzard', 'chickadee', 'crow', 'starling'}, {'mushroom', 'crow', 'buzzard', 'starling'}, {'peas', 'mushroom', 'asparagus'}, {'cucumber', 'peas', 'asparagus', 'mushroom'}]","{'mushroom': 1.2333333333333334, 'buzzard': 0.65, 'chickadee': 0.4, 'crow': 0.65, 'starling': 0.65, 'peas': 0.5833333333333333, 'asparagus': 0.5833333333333333, 'cucumber': 0.25}","{'mushroom': 0.2467, 'buzzard': 0.13, 'chickadee': 0.08, 'crow': 0.13, 'starling': 0.13, 'peas': 0.1167, 'asparagus': 0.1167, 'cucumber': 0.05}"
48,crow,1,Is the item you have a bird?,Yes.,"[{'chickadee', 'crow', 'buzzard', 'starling'}, {'chickadee', 'crow', 'buzzard', 'starling'}, {'chickadee', 'crow', 'buzzard', 'starling'}, {'crow', 'buzzard', 'starling'}, {'chickadee', 'crow', 'buzzard', 'starling'}]","{'chickadee': 1.0, 'crow': 1.3333333333333333, 'buzzard': 1.3333333333333333, 'starling': 1.3333333333333333}","{'chickadee': 0.2, 'crow': 0.2667, 'buzzard': 0.2667, 'starling': 0.2667}"
48,crow,2,Is the item you have a type of songbird?,No.,"[{'crow', 'buzzard', 'starling'}, {'chickadee', 'crow', 'buzzard', 'starling'}, {'crow', 'buzzard', 'starling'}, {'crow', 'buzzard', 'starling'}, {'crow', 'buzzard', 'starling'}]","{'crow': 1.583333333333333, 'buzzard': 1.583333333333333, 'starling': 1.583333333333333, 'chickadee': 0.25}","{'crow': 0.3167, 'buzzard': 0.3167, 'starling': 0.3167, 'chickadee': 0.05}"
48,crow,3,Is the item you have a type of bird of prey?,No.,"[{'chickadee', 'crow', 'starling'}, {'crow', 'starling'}, {'crow', 'starling'}, {'crow', 'starling'}, {'chickadee', 'crow', 'starling'}]","{'chickadee': 0.6666666666666666, 'crow': 2.1666666666666665, 'starling': 2.1666666666666665}","{'chickadee': 0.1333, 'crow': 0.4333, 'starling': 0.4333}"
48,crow,4,Is the item you have a type of scavenger bird?,Yes.,"[{'crow', 'starling'}, {'crow', 'starling'}, {'crow', 'starling'}, {'crow', 'starling'}, {'crow', 'starling'}]","{'crow': 2.5, 'starling': 2.5}","{'crow': 0.5, 'starling': 0.5}"
48,crow,5,Is the item you have a type of crow?,Yes! That's correct.,"[{'crow'}, {'crow', 'buzzard', 'starling'}, {'crow'}, {'crow'}, {'crow'}]","{'crow': 4.333333333333333, 'buzzard': 0.3333333333333333, 'starling': 0.3333333333333333}","{'crow': 0.8667, 'buzzard': 0.0667, 'starling': 0.0667}"
49,blackbird,0,Is the item you're thinking of an animal?,Yes.,"[{'blackbird', 'chicken', 'budgie', 'buzzard'}, {'blackbird', 'chicken', 'budgie', 'buzzard'}, {'blackbird', 'chicken', 'budgie', 'buzzard'}, {'blackbird', 'chicken', 'budgie', 'buzzard'}, {'blackbird', 'chicken', 'budgie', 'buzzard'}]","{'blackbird': 1.25, 'chicken': 1.25, 'budgie': 1.25, 'buzzard': 1.25}","{'blackbird': 0.25, 'chicken': 0.25, 'budgie': 0.25, 'buzzard': 0.25}"
49,blackbird,1,Does the item you're thinking of have wings?,Yes.,"[{'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}]","{'blackbird': 1.6666666666666665, 'budgie': 1.6666666666666665, 'buzzard': 1.6666666666666665}","{'blackbird': 0.3333, 'budgie': 0.3333, 'buzzard': 0.3333}"
49,blackbird,2,Is the item you're thinking of a bird?,Yes.,"[{'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'chicken', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}, {'blackbird', 'budgie', 'buzzard'}]","{'blackbird': 1.5833333333333333, 'budgie': 1.5833333333333333, 'buzzard': 1.5833333333333333, 'chicken': 0.25}","{'blackbird': 0.3167, 'budgie': 0.3167, 'buzzard': 0.3167, 'chicken': 0.05}"
49,blackbird,3,Is the item you're thinking of a blackbird?,Yes! That's correct.,"[{'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'budgie', 'blackbird', 'buzzard', 'chicken'}]","{'blackbird': 4.25, 'budgie': 0.25, 'buzzard': 0.25, 'chicken': 0.25}","{'blackbird': 0.85, 'budgie': 0.05, 'buzzard': 0.05, 'chicken': 0.05}"
50,parakeet,0,Is your item an animal?,Yes.,"[{'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}]","{'parakeet': 1.25, 'rooster': 1.25, 'duck': 1.25, 'crow': 1.25}","{'parakeet': 0.25, 'rooster': 0.25, 'duck': 0.25, 'crow': 0.25}"
50,parakeet,1,Is your item a bird?,Yes.,"[{'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}]","{'parakeet': 1.3333333333333333, 'rooster': 1.3333333333333333, 'duck': 1.0, 'crow': 1.3333333333333333}","{'parakeet': 0.2667, 'rooster': 0.2667, 'duck': 0.2, 'crow': 0.2667}"
50,parakeet,2,Does your item have feathers?,Yes.,"[{'rooster', 'parakeet', 'duck', 'crow'}, {'parakeet', 'rooster', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'rooster': 1.25, 'parakeet': 1.25, 'duck': 1.25, 'crow': 1.25}","{'rooster': 0.25, 'parakeet': 0.25, 'duck': 0.25, 'crow': 0.25}"
50,parakeet,3,Does your item make a distinct sound in the morning?,Yes.,"[{'parakeet', 'rooster', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'parakeet', 'rooster', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'parakeet': 1.4166666666666665, 'rooster': 1.4166666666666665, 'crow': 1.4166666666666665, 'duck': 0.75}","{'parakeet': 0.2833, 'rooster': 0.2833, 'crow': 0.2833, 'duck': 0.15}"
50,parakeet,4,Is your item a rooster?,No.,"[{'parakeet', 'duck', 'crow'}, {'parakeet', 'duck', 'crow'}, {'parakeet', 'duck', 'crow'}, {'parakeet', 'duck', 'crow'}, {'parakeet', 'duck', 'crow'}]","{'parakeet': 1.6666666666666665, 'duck': 1.6666666666666665, 'crow': 1.6666666666666665}","{'parakeet': 0.3333, 'duck': 0.3333, 'crow': 0.3333}"
50,parakeet,5,Is your item a duck?,No.,"[{'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'parakeet': 2.25, 'crow': 2.25, 'rooster': 0.25, 'duck': 0.25}","{'parakeet': 0.45, 'crow': 0.45, 'rooster': 0.05, 'duck': 0.05}"
50,parakeet,6,Is your item a parakeet?,Yes! That's correct.,"[{'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet'}, {'parakeet', 'crow'}]","{'parakeet': 3.0, 'crow': 2.0}","{'parakeet': 0.6, 'crow': 0.4}"
51,potato,0,Is the item you have an animal?,No.,"[{'peas', 'onions', 'mushroom', 'potato'}, {'mushroom', 'canary', 'pheasant', 'emu', 'peas', 'onions', 'potato', 'duck'}, {'peas', 'onions', 'mushroom', 'potato', 'canary'}, {'mushroom', 'canary', 'pheasant', 'emu', 'peas', 'onions', 'potato', 'duck'}, {'mushroom', 'canary', 'pheasant', 'emu', 'peas', 'onions', 'potato', 'duck'}]","{'peas': 0.825, 'onions': 0.825, 'mushroom': 0.825, 'potato': 0.825, 'canary': 0.575, 'pheasant': 0.375, 'emu': 0.375, 'duck': 0.375}","{'peas': 0.165, 'onions': 0.165, 'mushroom': 0.165, 'potato': 0.165, 'canary': 0.115, 'pheasant': 0.075, 'emu': 0.075, 'duck': 0.075}"
51,potato,1,Is the item you have a plant?,Yes.,"[{'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}]","{'peas': 1.25, 'onions': 1.25, 'mushroom': 1.25, 'potato': 1.25}","{'peas': 0.25, 'onions': 0.25, 'mushroom': 0.25, 'potato': 0.25}"
51,potato,2,Is the item you have a type of flowering plant?,No.,"[{'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}]","{'peas': 1.25, 'onions': 1.25, 'mushroom': 1.25, 'potato': 1.25}","{'peas': 0.25, 'onions': 0.25, 'mushroom': 0.25, 'potato': 0.25}"
51,potato,3,Is the item you have a type of vegetable?,Yes.,"[{'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}, {'peas', 'onions', 'mushroom', 'potato'}]","{'peas': 1.25, 'onions': 1.25, 'mushroom': 1.25, 'potato': 1.25}","{'peas': 0.25, 'onions': 0.25, 'mushroom': 0.25, 'potato': 0.25}"
51,potato,4,Is the item you have a root vegetable?,Yes.,"[{'onion', 'potato'}, {'onion', 'potato'}, {'onion', 'mushroom', 'potato'}, {'peas', 'onion', 'mushroom', 'potato'}, {'onion', 'potato'}]","{'onion': 2.083333333333333, 'potato': 2.083333333333333, 'mushroom': 0.5833333333333333, 'peas': 0.25}","{'onion': 0.4167, 'potato': 0.4167, 'mushroom': 0.1167, 'peas': 0.05}"
51,potato,5,Is the item you have commonly used as a base ingredient for soups or stews?,Yes.,"[{'onion', 'potato'}, {'potato'}, {'potato'}, {'onion', 'potato'}, {'potato'}]","{'onion': 1.0, 'potato': 4.0}","{'onion': 0.2, 'potato': 0.8}"
51,potato,6,Is the item you have a potato?,Yes! That's correct.,"[{'potato'}, set(), {'potato'}, {'potato'}, {'potato'}]",{'potato': 4.0},{'potato': 1.0}
52,corn,0,Is your item a living creature?,No.,"[{'peacock', 'tomato', 'corn', 'peas', 'pelican', 'parsley', 'crow', 'robin'}, {'peacock', 'tomato', 'corn', 'peas', 'pelican', 'parsley', 'crow', 'robin'}, {'peacock', 'tomato', 'corn', 'peas', 'pelican', 'parsley', 'crow', 'robin'}, {'peacock', 'tomato', 'corn', 'peas', 'pelican', 'parsley', 'crow', 'robin'}, {'peacock', 'tomato', 'corn', 'peas', 'pelican', 'parsley', 'crow', 'robin'}]","{'peacock': 0.625, 'tomato': 0.625, 'corn': 0.625, 'peas': 0.625, 'pelican': 0.625, 'parsley': 0.625, 'crow': 0.625, 'robin': 0.625}","{'peacock': 0.125, 'tomato': 0.125, 'corn': 0.125, 'peas': 0.125, 'pelican': 0.125, 'parsley': 0.125, 'crow': 0.125, 'robin': 0.125}"
52,corn,1,Is your item a vegetable?,Yes.,"[{'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}]","{'parsley': 1.25, 'peas': 1.25, 'tomato': 1.25, 'corn': 1.25}","{'parsley': 0.25, 'peas': 0.25, 'tomato': 0.25, 'corn': 0.25}"
52,corn,2,Is your item a green vegetable?,No.,"[{'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}]","{'tomato': 1.5, 'corn': 1.5, 'parsley': 1.0, 'peas': 1.0}","{'tomato': 0.3, 'corn': 0.3, 'parsley': 0.2, 'peas': 0.2}"
52,corn,3,Is your item a red vegetable?,No.,"[{'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}, {'parsley', 'peas', 'tomato', 'corn'}]","{'parsley': 1.25, 'peas': 1.25, 'tomato': 1.25, 'corn': 1.25}","{'parsley': 0.25, 'peas': 0.25, 'tomato': 0.25, 'corn': 0.25}"
52,corn,4,Is your item a yellow vegetable?,Yes.,"[{'parsley', 'corn'}, {'tomato', 'corn'}, {'parsley', 'tomato', 'corn'}, {'tomato', 'corn'}, {'corn'}]","{'parsley': 0.8333333333333333, 'corn': 2.833333333333333, 'tomato': 1.3333333333333333}","{'parsley': 0.1667, 'corn': 0.5667, 'tomato': 0.2667}"
52,corn,5,Is your item a corn?,Yes! That's correct.,"[{'parsley', 'tomato', 'corn'}, {'corn'}, {'corn'}, {'corn'}, {'corn'}]","{'parsley': 0.3333333333333333, 'tomato': 0.3333333333333333, 'corn': 4.333333333333333}","{'parsley': 0.0667, 'tomato': 0.0667, 'corn': 0.8667}"
53,avocado,0,Is the chosen item a bird?,No.,"[{'pumpkin', 'avocado', 'onions', 'potato'}, {'pumpkin', 'avocado', 'onions', 'potato'}, {'pumpkin', 'avocado', 'onions', 'potato'}, {'pumpkin', 'avocado', 'onions', 'potato'}, {'pumpkin', 'avocado', 'onions', 'potato'}]","{'pumpkin': 1.25, 'avocado': 1.25, 'onions': 1.25, 'potato': 1.25}","{'pumpkin': 0.25, 'avocado': 0.25, 'onions': 0.25, 'potato': 0.25}"
53,avocado,1,Is the chosen item a vegetable?,No.,"[{'pumpkin', 'onions'}, {'pumpkin', 'onions'}, {'pumpkin', 'avocado', 'onions', 'potato'}, {'pumpkin', 'onions', 'hawk'}, {'pumpkin', 'onions', 'hawk'}]","{'pumpkin': 1.9166666666666665, 'onions': 1.9166666666666665, 'avocado': 0.25, 'potato': 0.25, 'hawk': 0.6666666666666666}","{'pumpkin': 0.3833, 'onions': 0.3833, 'avocado': 0.05, 'potato': 0.05, 'hawk': 0.1333}"
53,avocado,2,Is the chosen item a fruit?,Yes.,"[{'pumpkin', 'avocado', 'onions'}, {'pumpkin', 'avocado'}, {'pumpkin', 'avocado'}, {'pumpkin', 'avocado'}, {'avocado'}]","{'pumpkin': 1.8333333333333333, 'avocado': 2.833333333333333, 'onions': 0.3333333333333333}","{'pumpkin': 0.3667, 'avocado': 0.5667, 'onions': 0.0667}"
53,avocado,3,Is the chosen item typically green?,Yes.,"[{'pumpkin', 'avocado', 'onions'}, {'pumpkin', 'avocado', 'onions'}, {'pumpkin', 'avocado', 'onions'}, {'pumpkin', 'avocado', 'onions'}, {'pumpkin', 'avocado', 'onions'}]","{'pumpkin': 1.6666666666666665, 'avocado': 1.6666666666666665, 'onions': 1.6666666666666665}","{'pumpkin': 0.3333, 'avocado': 0.3333, 'onions': 0.3333}"
53,avocado,4,Is the chosen item an avocado?,Yes! That's correct.,"[{'pumpkin', 'onions'}, {'avocado'}, set(), {'avocado'}, {'avocado'}]","{'pumpkin': 0.5, 'onions': 0.5, 'avocado': 3.0}","{'pumpkin': 0.125, 'onions': 0.125, 'avocado': 0.75}"
54,cape,0,Is your item a piece of clothing?,Yes.,"[{'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}]","{'blouse': 1.25, 'cape': 1.25, 'gown': 1.25, 'camisole': 1.25}","{'blouse': 0.25, 'cape': 0.25, 'gown': 0.25, 'camisole': 0.25}"
54,cape,1,Is your item worn on the upper body?,No.,"[{'cape', 'gown'}, {'cape', 'gown'}, {'spear', 'crowbar', 'cape', 'harpoon', 'gown', 'tomahawk'}, {'cape', 'gown'}, {'spear', 'crowbar', 'cape', 'harpoon', 'gown', 'tomahawk'}]","{'cape': 1.8333333333333335, 'gown': 1.8333333333333335, 'spear': 0.3333333333333333, 'crowbar': 0.3333333333333333, 'harpoon': 0.3333333333333333, 'tomahawk': 0.3333333333333333}","{'cape': 0.3667, 'gown': 0.3667, 'spear': 0.0667, 'crowbar': 0.0667, 'harpoon': 0.0667, 'tomahawk': 0.0667}"
54,cape,2,Is your item typically worn on the lower body?,No.,"[{'cape', 'gown'}, {'gown', 'camisole'}, {'gown', 'camisole'}, {'cape', 'gown', 'camisole'}, {'gown', 'camisole'}]","{'cape': 0.8333333333333333, 'gown': 2.333333333333333, 'camisole': 1.8333333333333333}","{'cape': 0.1667, 'gown': 0.4667, 'camisole': 0.3667}"
54,cape,3,Is your item an accessory such as jewelry or a bag?,Yes.,"[set(), {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'camisole'}, {'blouse', 'cape', 'gown'}]","{'blouse': 1.2499999999999998, 'cape': 1.2499999999999998, 'gown': 0.9166666666666665, 'camisole': 0.5833333333333333}","{'blouse': 0.3125, 'cape': 0.3125, 'gown': 0.2292, 'camisole': 0.1458}"
54,cape,4,Is your item typically worn on the wrist?,No.,"[{'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'gown'}]","{'blouse': 1.4166666666666665, 'cape': 1.4166666666666665, 'gown': 1.4166666666666665, 'camisole': 0.75}","{'blouse': 0.2833, 'cape': 0.2833, 'gown': 0.2833, 'camisole': 0.15}"
54,cape,5,Is your item typically worn around the neck?,No.,"[{'blouse', 'cape', 'gown', 'camisole'}, {'cape', 'gown'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape'}, {'cape'}]","{'blouse': 1.0833333333333333, 'cape': 2.583333333333333, 'gown': 1.0833333333333333, 'camisole': 0.25}","{'blouse': 0.2167, 'cape': 0.5167, 'gown': 0.2167, 'camisole': 0.05}"
54,cape,6,Is your item typically used to carry belongings?,No.,"[{'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown'}, {'blouse', 'spear', 'cape', 'harpoon', 'crowbar', 'gown', 'tomahawk', 'camisole'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown'}]","{'blouse': 1.4583333333333333, 'cape': 1.4583333333333333, 'gown': 1.4583333333333333, 'spear': 0.125, 'harpoon': 0.125, 'crowbar': 0.125, 'tomahawk': 0.125, 'camisole': 0.125}","{'blouse': 0.2917, 'cape': 0.2917, 'gown': 0.2917, 'spear': 0.025, 'harpoon': 0.025, 'crowbar': 0.025, 'tomahawk': 0.025, 'camisole': 0.025}"
54,cape,7,Is your item typically worn on the head?,No.,"[{'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown', 'camisole'}, {'cape', 'gown'}, {'blouse', 'cape', 'gown', 'camisole'}, {'blouse', 'cape', 'camisole'}]","{'blouse': 1.1666666666666665, 'cape': 1.6666666666666665, 'gown': 1.3333333333333333, 'camisole': 0.8333333333333333}","{'blouse': 0.2333, 'cape': 0.3333, 'gown': 0.2667, 'camisole': 0.1667}"
54,cape,8,Is your item typically worn on the fingers?,No.,"[{'blouse', 'cape', 'camisole'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'camisole'}]","{'blouse': 1.6666666666666665, 'cape': 1.6666666666666665, 'camisole': 0.6666666666666666, 'gown': 1.0}","{'blouse': 0.3333, 'cape': 0.3333, 'camisole': 0.1333, 'gown': 0.2}"
54,cape,9,Is your item typically worn on the feet or legs?,No.,"[{'blouse', 'cape', 'camisole'}, {'blouse', 'cape', 'camisole'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'None', 'gown', 'camisole'}, {'blouse', 'cape', 'camisole'}]","{'blouse': 1.5333333333333332, 'cape': 1.5333333333333332, 'camisole': 1.2, 'gown': 0.5333333333333333, 'None': 0.2}","{'blouse': 0.3067, 'cape': 0.3067, 'camisole': 0.24, 'gown': 0.1067, 'None': 0.04}"
54,cape,10,Is your item typically worn around the waist?,No.,"[{'blouse', 'cape', 'camisole'}, {'blouse', 'cape', 'gown', 'camisole'}, {'cape', 'gown'}, {'blouse', 'cape', 'gown'}, {'blouse', 'cape', 'gown'}]","{'blouse': 1.2499999999999998, 'cape': 1.7499999999999998, 'camisole': 0.5833333333333333, 'gown': 1.4166666666666665}","{'blouse': 0.25, 'cape': 0.35, 'camisole': 0.1167, 'gown': 0.2833}"
54,cape,11,Is your item typically worn over the shoulder?,Yes.,"[{'cape', 'gown'}, {'blouse', 'cape', 'gown', 'camisole'}, {'cape', 'gown'}, {'cape', 'gown'}, {'cape', 'gown'}]","{'cape': 2.25, 'gown': 2.25, 'blouse': 0.25, 'camisole': 0.25}","{'cape': 0.45, 'gown': 0.45, 'blouse': 0.05, 'camisole': 0.05}"
54,cape,12,Is your item a cape?,Yes! That's correct.,"[{'cape'}, {'cape'}, set(), {'cape'}, {'cape'}]",{'cape': 4.0},{'cape': 1.0}
55,cape,0,Is the item you have in mind a piece of clothing?,Yes.,"[{'trousers', 'pants'}, {'trousers', 'pants'}, {'trousers', 'pants', 'boots'}, {'trousers', 'cape', 'pants', 'boots'}, {'trousers', 'pants', 'boots'}]","{'trousers': 1.9166666666666665, 'pants': 1.9166666666666665, 'boots': 0.9166666666666665, 'cape': 0.25}","{'trousers': 0.3833, 'pants': 0.3833, 'boots': 0.1833, 'cape': 0.05}"
55,cape,1,Is the item you have in mind worn on the upper body?,No.,"[{'trousers', 'pants', 'boots'}, {'trousers', 'pants'}, {'trousers', 'pants', 'boots'}, {'trousers', 'pants', 'boots'}, {'trousers', 'pants'}]","{'trousers': 1.9999999999999998, 'pants': 1.9999999999999998, 'boots': 1.0}","{'trousers': 0.4, 'pants': 0.4, 'boots': 0.2}"
